TIMESTAMP,AirTC_Avg,RH,WS,WindDir,WindDir_SDV,Incoming_SW_Avg,Outgoing_SW_Avg,Incoming_LW_Avg,Outgoing_LW_Avg
2021-05-05 21:15:00,10.58,45.46,4.204,230.5,15.6,-2.807,0.318,297.1,364.6
2021-05-05 21:30:00,10.69,43.85,3.409,291.5,80.6,-2.256,0.404,307,366
2021-05-05 21:45:00,10.81,44.81,2.3,230.4,53.71,-2.381,0.218,307.6,366
2021-05-05 22:00:00,10.73,44.1,1.355,174.8,94.6,-2.216,0.182,305.4,365.1
2021-05-05 22:15:00,10.67,44.36,0.758,61.88,55.07,-2.168,0.121,310.3,364.8
2021-05-05 22:30:00,10.58,44.81,0.605,42.58,25.21,-1.841,0.133,312.2,364.7
2021-05-05 22:45:00,9.95,53.99,1.531,121.2,47.54,-3.634,-0.151,273.4,357.8
2021-05-05 23:00:00,9.39,56.93,0.957,147,20.82,-3.916,0.041,262.2,352.7
2021-05-05 23:15:00,8.73,57.42,0.454,63.55,59.89,-3.343,0.17,270,351.1
2021-05-05 23:30:00,8.63,58.45,0.312,152.1,59.37,-3.004,0.34,273.2,350.6
2021-05-05 23:45:00,8.58,57.32,0.703,294.1,9.18,-2.561,0.346,272.8,349.8
2021-05-06 00:00:00,8.66,61.24,1.503,237.4,16.69,-2.491,0.196,291.4,352.1
2021-05-06 00:15:00,8.39,61.31,1.17,250.3,16.93,-1.867,0.236,303.7,354.1
2021-05-06 00:30:00,8.35,62.92,1.448,224.9,12.44,-2.575,0.116,294.6,353.5
2021-05-06 00:45:00,7.994,64.17,1.716,238.8,12.48,-3.477,0.076,268.4,348.9
2021-05-06 01:00:00,7.806,66,1.489,237,15.4,-3.463,0.09,268.1,347.1
2021-05-06 01:15:00,7.491,66.4,1.409,228.1,13.98,-3.322,0.116,270.6,346.1
2021-05-06 01:30:00,7.326,67.11,1.37,229.6,39.65,-3.039,0.162,274.3,345.3
2021-05-06 01:45:00,7.232,68.17,0.509,196.4,34.35,-3.016,0.104,275.3,344.8
2021-05-06 02:00:00,6.972,68.48,0.332,308.1,54,-3.208,0.115,259.8,341.1
2021-05-06 02:15:00,6.719,69.65,0.259,64.73,29,-3.433,0.085,252.9,338.1
2021-05-06 02:30:00,6.403,70.21,0.027,76,24.23,-2.489,0.326,270.2,338.8
2021-05-06 02:45:00,6.485,69.98,0.421,84.3,12.44,-1.327,0.215,291.5,342.5
2021-05-06 03:00:00,6.584,69.28,1.026,67.6,17.42,-2.236,-0.041,271,340.4
2021-05-06 03:15:00,6.746,68.13,0.497,6.591,40.14,-3.563,-0.1,245.6,335.2
2021-05-06 03:30:00,6.641,69.03,0.12,172.3,36.62,-3.825,-0.045,241.8,332.1
2021-05-06 03:45:00,6.43,70.4,0.234,75.24,33.37,-3.402,-0.111,240.5,330.2
2021-05-06 04:00:00,6.142,71.06,0.446,56.59,23.57,-3.448,-0.211,238.9,328.5
2021-05-06 04:15:00,5.904,72.01,0.133,67.08,8.86,-3.295,-0.015,238.5,327.1
2021-05-06 04:30:00,5.959,71.77,0.315,359.7,40.03,-3.147,0.005,238.2,326.2
2021-05-06 04:45:00,5.896,72.62,0.283,347,31.9,-3.094,0,238,325.3
2021-05-06 05:00:00,5.816,73.15,0.432,80.7,41.4,-3.198,-0.171,237.5,324.3
2021-05-06 05:15:00,5.897,71.41,0.304,41.77,9.43,-2.875,-0.247,237,323.7
2021-05-06 05:30:00,5.676,70.83,0.608,42.58,14.14,-0.84,0.16,236.2,322.8
2021-05-06 05:45:00,5.611,73.63,0.121,25.25,6.958,5.002,1.59,235.4,322.7
2021-05-06 06:00:00,5.277,72.97,0.106,73.33,64.27,13.36,3.601,235.2,322.5
2021-05-06 06:15:00,5.41,68.41,0.44,49.1,13.16,56.88,11.68,234.6,324.6
2021-05-06 06:30:00,6.289,66.1,0.112,38.39,16.33,154.8,33.01,231.7,332.5
2021-05-06 06:45:00,7.097,60.91,0,0,0,204.6,47.32,229.1,341.1
2021-05-06 07:00:00,7.672,59.7,0.792,170.8,41.73,259,62.73,227.2,349.4
2021-05-06 07:15:00,8.05,61.21,0.446,236.3,36.2,315.6,78.31,224.6,358.6
2021-05-06 07:30:00,8.43,59.73,0.626,128.1,30.41,373.5,94.7,224.7,368.2
2021-05-06 07:45:00,9.88,49.1,0.065,65.36,60.73,434.5,109.9,222.4,380.5
2021-05-06 08:00:00,10.56,45.55,0.431,193.3,49.28,493.5,124.8,223.8,392.4
2021-05-06 08:15:00,10.4,46.83,1.855,157.4,13.71,555.9,140.9,229.3,401.2
2021-05-06 08:30:00,10.34,44.69,1.406,170.1,30.08,615.9,156.7,229.9,412.5
2021-05-06 08:45:00,11.36,39.09,0.857,27.69,74.7,671.8,170.7,229.3,426.8
2021-05-06 09:00:00,12.31,39.18,0.843,115.7,63.5,730.2,185.2,230.5,440.3
2021-05-06 09:15:00,12.4,35.83,1.605,169.9,44.99,792.4,201.1,235.1,451.5
2021-05-06 09:30:00,12.9,31.27,1.258,168.3,68.41,863,219.8,237.8,467.3
2021-05-06 09:45:00,13.68,28.1,1.377,236.5,34.93,921,233.8,237.2,483.5
2021-05-06 10:00:00,13.98,22.95,1.964,227.5,27.73,982,249.8,241.9,494.1
2021-05-06 10:15:00,15.14,21.25,0.929,252,88.2,921,234.3,249.8,508.5
2021-05-06 10:30:00,14.62,22.76,2.415,210.4,31.98,818,206.6,252.9,492.6
2021-05-06 10:45:00,14.63,23.65,2.363,173.3,23.16,1068,271.3,244.7,513.6
2021-05-06 11:00:00,15.06,21.48,2.049,169.2,35.67,1086,276.5,243.8,527.4
2021-05-06 11:15:00,15.49,19.57,1.854,227.5,55.99,1123,286.1,248,541.6
2021-05-06 11:30:00,16.23,19.44,1.745,169.9,48.92,1141,293.5,251.1,554
2021-05-06 11:45:00,16.24,19.3,3.254,103.7,14.71,1197,309.4,258.6,555.2
2021-05-06 12:00:00,16.73,19.39,2.37,101,42.02,1200,311.3,259.6,567.9
2021-05-06 12:15:00,16.75,18.88,2.172,182.5,40.46,1163,303,260.3,577.8
2021-05-06 12:30:00,16.78,19.45,2.05,146.2,58,1111,290.9,263.7,569.8
2021-05-06 12:45:00,17.83,18.94,3.032,179.4,52.67,1198,313.4,263.9,583.6
2021-05-06 13:00:00,16.98,18.28,2.688,140.1,39.09,940,249.6,270,566.5
2021-05-06 13:15:00,17.08,19.66,1.58,207.4,32.02,427,116.8,273.4,517.4
2021-05-06 13:30:00,17.13,18.56,2.84,193.6,30.36,1008,264.5,279.4,539.7
2021-05-06 13:45:00,17.95,18.09,3.321,220.2,56.01,1131,296.4,268.9,560.3
2021-05-06 14:00:00,18.23,17.01,2.184,223.9,32.37,1020,270.9,270.9,572.7
2021-05-06 14:15:00,18.67,15.66,1.83,220.6,32.37,970,260.8,276.2,563.4
2021-05-06 14:30:00,18.59,15.52,1.86,192.7,89.2,852,232.3,275.3,563.5
2021-05-06 14:45:00,18.09,16.35,2.544,271.6,43.06,396.9,110.3,276.8,513.1
2021-05-06 15:00:00,17.96,15.76,1.633,161.5,47.46,513.6,142.6,274.3,508.3
2021-05-06 15:15:00,17.99,15.7,2.183,223,52.84,450.3,125.9,270.2,494.4
2021-05-06 15:30:00,17.87,14.75,3.339,217,49.7,401.1,112.3,272.1,479.7
2021-05-06 15:45:00,17.82,14.71,1.978,301.7,60.25,236.3,66.31,286.3,465
2021-05-06 16:00:00,17.8,14.36,2.489,209.9,63.08,232.6,63.72,300.9,456.8
2021-05-06 16:15:00,17.47,14.63,2.646,208.4,69.53,226.3,62.74,295,448.3
2021-05-06 16:30:00,17.84,14.01,2.686,231.6,68.07,496.7,141.7,279.2,461.3
2021-05-06 16:45:00,18.45,13.76,3.605,220,46.32,551.3,160.6,269.7,475.4
2021-05-06 17:00:00,18.2,13.89,2.636,213.3,47.85,261.2,76.98,269,455.1
2021-05-06 17:15:00,17.81,15.55,2.539,250.2,53.58,212.8,62.94,275.5,442
2021-05-06 17:30:00,17.58,15.25,3.262,281.2,42.65,185.1,54.54,277.9,434.8
2021-05-06 17:45:00,17.11,16.25,5.608,241,19.02,137.5,41.04,271.7,420.2
2021-05-06 18:00:00,16.83,17.13,5.459,246.4,29.78,149.6,43.33,287.2,418.8
2021-05-06 18:15:00,16.37,17.53,5.903,232.9,16.24,59.87,17.06,308.7,410.7
2021-05-06 18:30:00,16.12,17.82,5.259,236.7,52.32,35.22,10.55,308.2,405.3
2021-05-06 18:45:00,15.99,18.39,4.297,212.5,57.68,26.02,8.44,303.5,401.5
2021-05-06 19:00:00,15.77,18.86,4.641,222.2,50.66,10.99,4.635,288.4,395.7
2021-05-06 19:15:00,15.51,19.32,4.464,240.6,62.76,-1.333,1.435,273.8,389.5
2021-05-06 19:30:00,15.29,19.71,5.031,234.8,32.71,-4.124,0.725,275.4,386.6
2021-05-06 19:45:00,15.09,20.31,4.908,238.1,48.18,-4.662,0.674,273.2,384.1
2021-05-06 20:00:00,14.86,21.07,4.437,222.7,55.31,-4.73,0.588,267.8,381.2
2021-05-06 20:15:00,14.65,21.63,4.332,221.4,49.3,-4.571,0.553,268.9,379.2
2021-05-06 20:30:00,14.45,21.96,3.918,244.5,55.38,-4.508,0.412,265.6,377
2021-05-06 20:45:00,14.24,22.25,3.463,234.3,61.17,-4.792,0.541,262.2,374.6
2021-05-06 21:00:00,14.05,22.4,4.061,220.1,61.28,-4.721,0.465,263.3,373.5
2021-05-06 21:15:00,13.86,22.59,3.428,251.1,59.5,-4.378,0.524,265.9,372.2
2021-05-06 21:30:00,13.74,22.79,4.456,255.3,61.08,-4.339,0.513,263.5,371.3
2021-05-06 21:45:00,13.69,22.85,4.542,226.4,36.69,-4.31,0.427,265.9,370.9
2021-05-06 22:00:00,13.64,22.98,3.267,211.2,66.29,-4.146,0.249,274.7,371
2021-05-06 22:15:00,13.57,23.11,3.889,255.4,76.4,-3.814,0.345,278.1,370.9
2021-05-06 22:30:00,13.52,23.11,2.937,297.7,69.12,-4.031,0.292,274.6,369
2021-05-06 22:45:00,13.48,23.43,2.493,256.3,69.22,-4.248,0.269,265.9,367
2021-05-06 23:00:00,13.35,23.56,2.659,260.4,56.26,-4.183,0.356,262,365.1
2021-05-06 23:15:00,12.85,24.97,4.687,245.1,22.34,-4.346,0.265,262.2,364.6
2021-05-06 23:30:00,12.53,25.33,4.812,244.5,42.35,-3.786,0.38,268.4,364.6
2021-05-06 23:45:00,12.4,25.69,4.634,239.4,42.54,-4.22,0.376,260.6,363
2021-05-07 00:00:00,12.21,26.13,3.874,232.1,51.15,-4.261,0.328,261.8,361.7
2021-05-07 00:15:00,12.02,26.39,3.246,234.5,45.79,-4.153,0.266,263.1,360.5
2021-05-07 00:30:00,11.88,26.7,3.998,228.2,37.8,-4.289,0.285,262.5,359.8
2021-05-07 00:45:00,11.77,26.96,3.758,234.1,37.56,-4.24,0.227,262,359
2021-05-07 01:00:00,11.73,26.99,4.001,220.6,41.8,-4.348,0.186,261.7,358.5
2021-05-07 01:15:00,11.71,27.15,3.133,219.3,65.11,-3.971,0.134,266.3,358.1
2021-05-07 01:30:00,11.74,26.83,3.61,229.2,45.96,-3.706,0.234,272.5,359
2021-05-07 01:45:00,11.73,27.18,3.623,251.9,33.11,-3.684,0.167,274,359.1
2021-05-07 02:00:00,11.25,28.41,4.265,237.8,16.89,-3.806,-0.062,272.4,358
2021-05-07 02:15:00,10.89,28.99,4.952,233.7,16.12,-3.834,0.189,270.4,357.3
2021-05-07 02:30:00,10.79,29.34,4.054,245.1,26.34,-3.795,0.187,265.5,355.7
2021-05-07 02:45:00,10.74,29.82,3.654,224,39.82,-4.209,0.234,260.1,354
2021-05-07 03:00:00,10.69,29.82,3.992,216,36.04,-3.979,0.197,259.4,353.5
2021-05-07 03:15:00,10.62,30.52,4.404,241.7,24.54,-4.126,0.206,257.5,352.8
2021-05-07 03:30:00,10.35,31.24,4.024,225.6,26.24,-4.193,0.087,258.1,351.9
2021-05-07 03:45:00,10.22,31.84,3.294,232.5,22.06,-4.02,0.072,260.6,351
2021-05-07 04:00:00,9.93,32.52,3.171,232.9,15.15,-3.987,-0.034,262.5,350.2
2021-05-07 04:15:00,9.78,33,3.375,247.5,18.59,-3.606,0.091,266,350
2021-05-07 04:30:00,9.63,33.31,4.002,246.1,13.77,-3.455,0.096,271.3,350.6
2021-05-07 04:45:00,9.45,33.59,3.493,237.1,14.32,-3.22,0.044,278.5,351.1
2021-05-07 05:00:00,9.4,34.43,2.972,232.4,21.12,-3.117,-0.065,282.6,351.4
2021-05-07 05:15:00,9.22,34.83,3.563,236.2,13.59,-2.66,0.173,290.9,352.6
2021-05-07 05:30:00,9.11,35.09,3.967,236.6,12.63,0.201,0.745,294.7,353.4
2021-05-07 05:45:00,9.13,35.52,3.612,237.6,13.26,8.58,2.908,287.3,352.9
2021-05-07 06:00:00,9.14,35.78,3.816,237.1,11.68,25.02,7.068,282.3,353.2
2021-05-07 06:15:00,9.13,35.64,3.501,230.1,17.86,44.89,12.03,287.2,355.3
2021-05-07 06:30:00,9.3,35.77,3.277,235,20.73,59.62,15.51,294.7,358.5
2021-05-07 06:45:00,9.35,35.69,3.302,234.2,16.03,75.78,19.42,298.1,361.1
2021-05-07 07:00:00,9.57,35.47,3.722,241.3,14.77,112.7,28.36,304.5,365.5
2021-05-07 07:15:00,9.83,34.92,3.907,228.3,10.74,186,46.65,302.8,371.6
2021-05-07 07:30:00,10.07,34.48,4.357,242.3,16.7,229.3,57.63,289,375.8
2021-05-07 07:45:00,10.18,34.21,4.074,246.5,18.5,241.8,60.94,287,378.2
2021-05-07 08:00:00,10.42,33.47,3.879,257,21.14,286.1,71.53,297.4,385.9
2021-05-07 08:15:00,10.58,34.04,4.149,271,20.3,274.3,67.87,302.2,388.9
2021-05-07 08:30:00,10.75,33.33,3.601,253.4,19.38,246,60.49,312.4,390.9
2021-05-07 08:45:00,10.97,32.21,3.453,246.1,21.62,351.1,86.9,316.3,399.4
2021-05-07 09:00:00,11.41,32.03,3.615,254.9,14.89,434.5,107.9,311.7,409.4
2021-05-07 09:15:00,11.77,30.64,3.783,239.4,19.13,477.6,119.5,306,415.9
2021-05-07 09:30:00,12.07,29.82,3.589,255.3,39.35,532.1,132.8,305.2,424.5
2021-05-07 09:45:00,12.38,29.3,3.395,254.2,29.14,528.4,131.7,309.4,430.5
2021-05-07 10:00:00,12.59,28.62,3.704,250.5,17.05,520.6,129.3,312.3,434.5
2021-05-07 10:15:00,12.94,27.81,3.051,263.1,30.7,546.7,135.6,317.3,439.8
2021-05-07 10:30:00,13.36,26.69,3.076,233.1,28.07,624.2,157.3,315.3,450.8
2021-05-07 10:45:00,13.56,27.36,2.949,244,30.57,731.2,183.8,311.3,463.3
2021-05-07 11:00:00,13.91,27.07,2.299,210.5,26.85,728.3,185.1,313.4,477.5
2021-05-07 11:15:00,14.11,26.83,2.007,210.7,35.2,647.2,164.8,320.7,478.4
2021-05-07 11:30:00,14.3,26.64,2.39,242.2,35.49,728.1,185.8,316.4,481
2021-05-07 11:45:00,14.41,26.02,2.465,213.6,39.14,808,206.2,310.2,496.2
2021-05-07 12:00:00,14.65,27.17,3.798,231.9,23.11,623.5,155.7,316.4,480.5
2021-05-07 12:15:00,14.12,28.08,4.225,263.9,25.58,450.4,109.7,325.1,458.1
2021-05-07 12:30:00,13.76,28.4,4.906,250.8,32.26,391.6,95,330.5,446.5
2021-05-07 12:45:00,13.72,34.44,5.856,223.8,13.25,298.9,72.14,332.1,431.7
2021-05-07 13:00:00,12.82,37.96,5.676,219,17.18,272.9,65.21,333.3,422.4
2021-05-07 13:15:00,12.33,37.82,5.421,207.6,14.29,225.9,54.12,334,416.4
2021-05-07 13:30:00,11.95,40.32,4.857,234.7,25.27,211.1,50.37,334.8,411.8
2021-05-07 13:45:00,11.34,42.65,3.415,244,34.06,240.9,58.58,333.4,412.9
2021-05-07 14:00:00,11.3,40.75,2.937,229.8,42.67,319,80.8,322.4,417
2021-05-07 14:15:00,12.03,38.22,3.164,236.4,32.01,492,126.4,301.7,429.1
2021-05-07 14:30:00,12.91,35.57,3.087,239.9,23.38,698.7,181.1,294.9,453.8
2021-05-07 14:45:00,13.39,32.26,3.586,248,29.19,797.5,208.3,285.4,467.7
2021-05-07 15:00:00,13.96,30.6,2.571,235.2,35.79,926,244.3,289.6,491.3
2021-05-07 15:15:00,14.47,30.48,3.36,245.5,21.23,790.5,208.8,284.7,491.4
2021-05-07 15:30:00,14.42,30.59,3.695,257.1,30.01,706.1,191.2,268.5,478.4
2021-05-07 15:45:00,14.08,31.18,3.872,259.8,44.2,392,102.7,283.1,457
2021-05-07 16:00:00,13.65,37.71,6.248,248.6,27.68,289.6,70.4,312.5,433.4
2021-05-07 16:15:00,11.44,41.18,7.742,242.7,25.95,179.1,42.09,317,409.6
2021-05-07 16:30:00,10.85,42.4,6.743,244.4,21.86,70.12,17.04,325.4,397.7
2021-05-07 16:45:00,10.81,42.58,5.815,245.1,21.77,46.91,12.92,323.2,391.4
2021-05-07 17:00:00,11.06,39.89,4.796,237,16.66,67.69,18.6,311.9,389.3
2021-05-07 17:15:00,11.12,44.21,4.239,223.8,34.78,87.8,23.7,304.2,388.4
2021-05-07 17:30:00,11.09,44.08,2.316,202.5,20.67,115.6,31.06,300.1,390.4
2021-05-07 17:45:00,11.5,40.39,2.073,210.7,27.58,122.8,32.92,296.4,392.2
2021-05-07 18:00:00,11.54,40.01,1.141,168.4,33.24,108.7,29.8,286.5,390.6
2021-05-07 18:15:00,11.6,38.73,1.163,154.6,38.11,89.1,25.13,277.3,387.1
2021-05-07 18:30:00,11.81,37.67,1.852,156.7,16.05,63.33,18.66,271.3,382.4
2021-05-07 18:45:00,11.8,38.29,1.748,168.6,31.72,34.03,10.87,264.8,376.6
2021-05-07 19:00:00,11.13,42.75,2.896,146.7,23.49,10.63,4.171,262.5,370.3
2021-05-07 19:15:00,10.53,43.46,4.223,129.1,17.04,-0.309,1.168,259.2,364.9
2021-05-07 19:30:00,10.27,42.62,3.563,131.6,16.08,-3.462,0.399,254.3,360.8
2021-05-07 19:45:00,10.02,45.59,3.918,130.8,8.98,-3.854,0.177,256.2,358.5
2021-05-07 20:00:00,9.8,45.19,2.765,114.3,12.34,-3.815,0.088,259.5,357.3
2021-05-07 20:15:00,9.66,46.08,1.914,122.8,8.35,-3.746,0.024,257.5,354.9
2021-05-07 20:30:00,9.49,46.9,2.831,129.2,7.214,-3.626,0.112,254.5,352.8
2021-05-07 20:45:00,9.33,47.88,1.546,131.3,39.41,-3.429,0,267.3,352.7
2021-05-07 21:00:00,9.29,48.58,0.851,185.2,61.17,-2.378,0.361,292.7,356.7
2021-05-07 21:15:00,9.45,47.99,2.802,272,26.79,-2.591,0.427,287.4,356.9
2021-05-07 21:30:00,9.48,49.45,1.533,203.1,27.57,-3.459,0.018,282.2,356
2021-05-07 21:45:00,9.12,50.41,0.567,284.3,96.2,-3.929,-0.026,263,351.2
2021-05-07 22:00:00,8.66,53.24,0.797,227.3,20.86,-3.582,0.039,270.6,349.5
2021-05-07 22:15:00,8.59,50.89,1.509,269.9,23.98,-2.402,0.375,279.7,350.6
2021-05-07 22:30:00,8.92,51.6,1.287,264.4,23.71,-3.294,0.1,264.6,348.6
2021-05-07 22:45:00,8.7,52.43,0.185,228.2,34.98,-3.803,0.054,260.5,345.8
2021-05-07 23:00:00,8.23,54.09,0.446,144.6,22.14,-3.423,0.019,263,343.8
2021-05-07 23:15:00,7.849,54.35,0.764,52.56,16.06,-2.38,0.008,274.8,344.7
2021-05-07 23:30:00,7.981,54.44,0.285,87.6,9.89,-2.259,-0.063,283.5,346.1
2021-05-07 23:45:00,8.03,54.12,0.594,38.39,20.06,-2.421,-0.001,278.1,345.4
2021-05-08 00:00:00,8.47,52.48,1.229,352,18.53,-2.904,0.203,266.7,344
2021-05-08 00:15:00,8.54,53.43,0.573,34.38,68.82,-3.125,-0.136,267.5,343.2
2021-05-08 00:30:00,8.16,54.75,0.151,124.6,15.52,-2.871,-0.143,275.3,342.4
2021-05-08 00:45:00,7.759,55.55,0.096,104.2,4.505,-2.187,-0.015,284.3,343.3
2021-05-08 01:00:00,7.588,56.63,0.025,5.897,4.348,-1.98,0.116,294.1,344.6
2021-05-08 01:15:00,7.304,56.93,0.024,265.6,15.48,-1.625,0.273,300.7,346.1
2021-05-08 01:30:00,7.193,57.73,0.038,211.1,22.12,-1.849,0.186,296.7,345.9
2021-05-08 01:45:00,7.13,57.12,0.417,179.9,25.65,-2.089,0.107,292.8,345.2
2021-05-08 02:00:00,7.056,57.67,0.292,41.86,20.16,-2.506,-0.019,274.2,342
2021-05-08 02:15:00,7.177,57.36,0.718,63.6,12.48,-2.163,-0.142,274.1,340.5
2021-05-08 02:30:00,7.04,58.54,1.175,57.63,8.82,-1.781,-0.112,288,342.2
2021-05-08 02:45:00,7.216,57.96,0.428,30.38,12.74,-1.562,-0.031,301.7,344.7
2021-05-08 03:00:00,7.273,57.88,0.054,105.3,7.996,-1.291,-0.014,308.4,346.2
2021-05-08 03:15:00,7.257,57.84,0.788,62.26,15.01,-1.143,-0.044,311.2,347.4
2021-05-08 03:30:00,7.285,57.62,0.533,73.21,20.83,-1.267,-0.044,311.6,347.9
2021-05-08 03:45:00,7.284,57.98,0,0,0,-1.62,0.03,310.2,347.5
2021-05-08 04:00:00,7.036,58.82,0,0,0,-1.369,0.1,309.1,347.1
2021-05-08 04:15:00,7.114,59.14,0.404,73.13,3.572,-1.128,0.126,309.4,347.3
2021-05-08 04:30:00,7.262,58.65,0.508,75.65,8.78,-1.414,-0.044,303.9,346.8
2021-05-08 04:45:00,7.283,58.92,0.814,70.01,6.704,-2.001,-0.2,286.4,343.7
2021-05-08 05:00:00,7.137,59.51,0.207,64.29,4.842,-2.981,-0.28,268.1,339.6
2021-05-08 05:15:00,6.746,61.57,0.032,83.3,0.983,-3.201,-0.081,255.9,335.1
2021-05-08 05:30:00,6.442,61.06,0,0,0,-0.8,0.475,247.8,331.9
2021-05-08 05:45:00,6.496,61.16,0.087,95.3,15.74,3.77,1.341,252.5,331.6
2021-05-08 06:00:00,6.507,61.55,0.782,65.41,11.98,18.13,4.732,260.9,333.9
2021-05-08 06:15:00,6.886,60.18,0.35,37.69,11.22,41.18,10.81,270.2,338.1
2021-05-08 06:30:00,7.183,59.08,0,0,0,78,20.4,277.5,343.6
2021-05-08 06:45:00,7.436,58.17,0.005,249,0,107.2,27.71,270.7,347.7
2021-05-08 07:00:00,7.861,56.54,0.462,236.5,14.26,155.6,39.95,266.5,353.4
2021-05-08 07:15:00,8.23,56.17,0.696,218.9,12.22,212.8,54.26,254.3,359.5
2021-05-08 07:30:00,8.72,53.44,0.483,184.4,39.42,368.2,94.1,253.1,373.1
2021-05-08 07:45:00,9.27,52.83,0.627,195,37.69,255.4,64.08,255.5,376.3
2021-05-08 08:00:00,9.01,53.3,1.041,219.8,26.14,263.4,66.77,279.1,378.4
2021-05-08 08:15:00,9.6,48.59,0.391,204.2,59.67,284,72.06,298.3,388.1
2021-05-08 08:30:00,10.12,43.29,1.3,191.1,23.04,260.5,66.74,316.6,392.8
2021-05-08 08:45:00,10.38,37.79,1.684,181.4,31.71,283,72.54,316.4,396.5
2021-05-08 09:00:00,10.88,35.87,3.034,242.6,24.52,406.9,102.3,298.6,400.9
2021-05-08 09:15:00,11.7,32.72,2.155,216.7,60.35,743.1,188.5,279.6,429.8
2021-05-08 09:30:00,12.87,30.18,2.695,233.7,62.74,927,233.9,274.5,457.3
2021-05-08 09:45:00,13.23,29.99,3.061,263.5,32.17,920,230.2,283.1,471
2021-05-08 10:00:00,13.27,28.63,2.404,278.6,50.4,1044,264.6,296.9,493.7
2021-05-08 10:15:00,13.43,29.06,2.955,238.2,45.91,629,160,310.9,475.2
2021-05-08 10:30:00,13.25,28.93,3.116,238.2,61.84,578.6,147.1,318,461.8
2021-05-08 10:45:00,13.33,29.07,3.418,247.9,40.39,617.2,156.4,312.1,460.2
2021-05-08 11:00:00,13.77,27.05,3.726,247.6,18.61,926,232.4,293.5,476.2
2021-05-08 11:15:00,14.7,27.76,4.498,228.4,21.36,1115,281.7,274.6,496.6
2021-05-08 11:30:00,15.2,26.64,4.832,226,27.57,1294,327.7,279,521.8
2021-05-08 11:45:00,15.51,25.79,4.609,219.9,22.4,1165,296.7,279.2,526.8
2021-05-08 12:00:00,14.9,26.6,3.301,263.7,28.8,908,233.1,274.4,508.9
2021-05-08 12:15:00,15.45,25.26,2.072,242.5,58.36,1178,303.6,277,551.1
2021-05-08 12:30:00,15.75,24.71,5.014,192.1,30.26,1080,276.7,288.1,530.3
2021-05-08 12:45:00,16.05,25.08,4.432,185.8,17.63,1322,342.1,288,555
2021-05-08 13:00:00,15.78,23.42,3.296,168,47.27,758.8,197.6,288.3,532.5
2021-05-08 13:15:00,16.22,22.61,5.529,232.5,22.52,797.3,206.1,297.1,498.1
2021-05-08 13:30:00,16.1,24.16,5.166,236.6,16.86,1051,272.7,282,514.9
2021-05-08 13:45:00,16.54,22.65,1.938,207.4,33.48,1169,308.3,269.6,558.5
2021-05-08 14:00:00,17.18,22.72,2.979,240.5,45.45,965,254.4,278.9,555.7
2021-05-08 14:15:00,16.79,22.44,2.463,299,23.97,702.6,187.7,295.3,535.5
2021-05-08 14:30:00,16.47,22.83,1.433,26.86,89.7,300.7,79.76,326.5,492.6
2021-05-08 14:45:00,15.99,28.48,6.174,231.1,17.47,158.6,41.61,332.1,450.5
2021-05-08 15:00:00,14.66,24.81,3.362,222.9,25.61,240.4,62.74,324.8,435.1
2021-05-08 15:15:00,16.09,23.01,2.787,174.7,33.51,912,242.2,303.2,497.9
2021-05-08 15:30:00,16.57,22.89,3.116,193.8,43.03,437.7,115.1,309.2,482.9
2021-05-08 15:45:00,15.91,24.1,5.1,243.4,21.77,197.4,50.35,290,441.7
2021-05-08 16:00:00,15.09,24.93,6.414,232.3,34.49,206,52.13,297.2,425.3
2021-05-08 16:15:00,14.72,26.33,6.977,251,54.9,536.9,142.8,300,440.7
2021-05-08 16:30:00,14.2,25.42,6.426,236.1,28.77,240.2,60.87,296.6,422
2021-05-08 16:45:00,14.22,26.63,2.792,234.6,72.24,250.4,67.88,308,424.5
2021-05-08 17:00:00,15.22,24.22,3.443,248.2,38.65,595.6,171.7,301.5,453.1
2021-05-08 17:15:00,15.99,25.06,5.219,243.4,22.96,463.6,138.8,274.4,446.7
2021-05-08 17:30:00,15.16,25.42,3.778,254.4,60.27,141.6,42.4,266,419.6
2021-05-08 17:45:00,15.11,26.16,4.761,245.7,21.43,233.8,73.32,273,417.8
2021-05-08 18:00:00,14.8,26.9,4.385,248,27.92,136.9,38.65,277.2,409.9
2021-05-08 18:15:00,14.27,25.76,3.515,252.3,42.09,56.77,16.88,262.8,397.1
2021-05-08 18:30:00,14.2,26.05,2.777,238.1,20.5,33.29,10.63,264.9,391.5
2021-05-08 18:45:00,13.93,26.92,2.89,291.7,40.2,18.54,6.291,275.3,387.8
2021-05-08 19:00:00,13.56,26.83,2.534,238.9,72.17,8.29,3.657,288.2,385.3
2021-05-08 19:15:00,12.57,26.91,4.748,201.3,19.28,0.272,1.321,297.4,382
2021-05-08 19:30:00,12.98,26.47,2.534,236.8,40.28,-3.986,0.716,268.3,376.3
2021-05-08 19:45:00,13.02,26.59,2.158,240.7,29.54,-4.774,0.364,259.4,372
2021-05-08 20:00:00,12.8,26.91,2.389,251.4,35.44,-4.604,0.385,257,369.3
2021-05-08 20:15:00,12.73,27.24,1.877,242.4,26.49,-4.583,0.285,260.7,367.3
2021-05-08 20:30:00,12.75,27.76,1.861,259.1,41.68,-4.194,0.335,263.2,366.5
2021-05-08 20:45:00,12.14,29.46,1.689,240.3,13.54,-4.884,-0.126,256.6,362.9
